screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,days_used,price_category,model_age,device_brand_Alcatel,device_brand_Apple,device_brand_Asus,device_brand_BlackBerry,device_brand_Celkon,device_brand_Coolpad,device_brand_Gionee,device_brand_Google,device_brand_HTC,device_brand_Honor,device_brand_Huawei,device_brand_Infinix,device_brand_Karbonn,device_brand_LG,device_brand_Lava,device_brand_Lenovo,device_brand_Meizu,device_brand_Micromax,device_brand_Microsoft,device_brand_Motorola,device_brand_Nokia,device_brand_OnePlus,device_brand_Oppo,device_brand_Others,device_brand_Panasonic,device_brand_Realme,device_brand_Samsung,device_brand_Sony,device_brand_Spice,device_brand_Vivo,device_brand_XOLO,device_brand_Xiaomi,device_brand_ZTE,os_Others,os_Windows,os_iOS,4g_yes,5g_yes
16.43,8.0,20.0,128.0,6.0,4000.0,171.0,317,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
15.37,8.0,16.0,64.0,4.0,4300.0,191.0,289,High-End,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15.37,8.0,16.0,128.0,4.0,5000.0,199.0,338,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15.37,8.0,5.0,32.0,3.0,5000.0,195.0,111,High-End,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15.27,8.0,5.0,32.0,3.0,4000.0,166.0,167,Budget,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15.27,8.0,5.0,32.0,2.0,4000.0,166.0,399,Mid-Range,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15.34,2.0,8.0,256.0,8.0,3130.0,141.0,135,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.93,8.0,8.0,64.0,4.0,3090.0,173.0,523,Mid-Range,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16.59,2.0,16.0,128.0,6.0,4500.0,210.0,234,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
16.59,8.0,24.0,128.0,6.0,3820.0,192.0,414,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17.78,2.0,16.0,64.0,4.0,6000.0,220.0,135,High-End,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.39,2.0,8.0,32.0,2.0,5000.0,206.5,153,Mid-Range,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.39,2.0,16.0,128.0,6.0,4000.0,203.0,125,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.83,2.0,5.0,16.0,2.0,2700.0,153.0,123,Budget,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.7,2.0,5.0,32.0,4.0,4000.0,234.0,220,Budget,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.7,13.0,5.0,16.0,2.0,4000.0,234.0,173,Mid-Range,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.42,12.0,16.0,128.0,8.0,5000.0,159.0,413,Premium,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16.36,8.0,32.0,128.0,8.0,4500.0,176.0,343,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.59,8.0,16.0,64.0,4.0,5000.0,204.1,246,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.66,8.0,32.0,128.0,8.0,4315.0,181.5,145,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
16.21,8.0,16.0,128.0,8.0,4500.0,190.2,300,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.43,8.0,8.0,128.0,4.0,5000.0,197.0,118,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.69,8.0,16.0,128.0,6.0,4500.0,198.1,312,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
17.5,8.0,16.0,256.0,8.0,4500.0,219.5,226,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
16.36,8.0,32.0,128.0,8.0,4500.0,176.0,199,Premium,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.36,13.0,32.0,128.0,8.0,4350.0,196.5,279,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
16.21,13.0,16.0,128.0,8.0,4500.0,198.5,212,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.59,13.0,16.0,128.0,8.0,5000.0,193.0,188,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.21,13.0,32.0,128.0,8.0,4500.0,186.7,264,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.13,13.0,8.0,64.0,3.0,5000.0,191.5,230,High-End,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.21,13.0,16.0,64.0,6.0,4500.0,198.5,259,High-End,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.13,13.0,8.0,64.0,4.0,5000.0,190.0,349,High-End,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.13,13.0,16.0,128.0,4.0,5000.0,190.5,500,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
17.5,13.0,16.0,256.0,8.0,4500.0,218.5,288,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
17.5,13.0,16.0,128.0,8.0,4500.0,217.3,391,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.28,13.0,12.0,128.0,8.0,4500.0,217.0,204,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
16.28,13.0,12.0,128.0,8.0,4500.0,215.0,293,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
15.8,8.0,5.0,16.0,2.0,4030.0,163.5,456,Budget,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.21,13.0,32.0,128.0,6.0,4500.0,179.0,224,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.21,13.0,12.0,64.0,6.0,4500.0,198.5,451,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16.59,13.0,16.0,64.0,4.0,5000.0,204.1,338,Premium,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
